video_title,author,comment_text,Cleaned_Comment,Sentiment
Java Tutorial: Variables and Data Types in Java Programming,@ceelamkotivinod2677,Your java course is amazinggggggggggg!,Your java course is amazinggggggggggg,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ALIKHAN-ug3xc,Range=  - ((2)^n/2)  to  ((2)^n/2)-1 where n is no.of bits.,Range 2n2 to 2n21 where n is noof bits,neutral
Java Tutorial: Variables and Data Types in Java Programming,@khushiSpace,"great sir, and thank you for this vedio",great sir and thank you for this vedio,positive
Java Tutorial: Variables and Data Types in Java Programming,@hmfakhirisrar2789,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@kamisunbae,2^(8n-1) to 2^(8n-1) -1,28n1 to 28n1 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@shyambihari7307,Amazing method of teaching,Amazing method of teaching,positive
Java Tutorial: Variables and Data Types in Java Programming,@lakshaybhatia2876,amazing course,amazing course,positive
Java Tutorial: Variables and Data Types in Java Programming,@Rahul-nh8dr,Amazing java code,Amazing java code,positive
Java Tutorial: Variables and Data Types in Java Programming,@soumojitbasu9244,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@29_jaypadhiyar91,"<a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=1090"">18:10</a> Formula: -(2^(n*8))/2 to (2^(n*8))/2-1",1810 Formula 2n82 to 2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@susmitakundu3098,amazing video .how can i get the notes...?,amazing video how can i get the notes,positive
Java Tutorial: Variables and Data Types in Java Programming,@visheshbanna6606,amazing java,amazing java,positive
Java Tutorial: Variables and Data Types in Java Programming,@saurabhguralkar8443,Good job sir i understand everything in this video,Good job sir i understand everything in this video,positive
Java Tutorial: Variables and Data Types in Java Programming,@undefeatedgamerz1360,"public class tut2 {<br><br>    public static void main(String[] args) {<br>        int a = 5;<br>        int b = 5;<br>        int c = 5;<br>        System.out.println(a+b+c);<br>    }<br>}",public class tut2 public static void mainString args int a 5 int b 5 int c 5 Systemoutprintlnabc,positive
Java Tutorial: Variables and Data Types in Java Programming,@undefeatedgamerz1360,-(2 n*8) to (2 n*8) - 1,2 n8 to 2 n8 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@AK-iz3qn,"<a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=570"">9:30</a> naam me no. Thodi hoti h<br>Elon musk&#39;s son: are you comedy me <br>😂👍nice course bhaiya ❤",930 naam me no Thodi hoti hElon musk39s son are you comedy me nice course bhaiya,positive
Java Tutorial: Variables and Data Types in Java Programming,@AllMediaWorld,"Chapter 1 notes which you showed in this video are not uploaded here, please upload it with the video, Thanks",Chapter 1 notes which you showed in this video are not uploaded here please upload it with the video Thanks,positive
Java Tutorial: Variables and Data Types in Java Programming,@sukanyasaha6668,-(2^8n)/2 to (2^8n)/2-1  for n bytes,28n2 to 28n21 for n bytes,neutral
Java Tutorial: Variables and Data Types in Java Programming,@muhammadabdulsalam4097,Amazing Java Code,Amazing Java Code,positive
Java Tutorial: Variables and Data Types in Java Programming,@legendofficial3475,Amazing course,Amazing course,positive
Java Tutorial: Variables and Data Types in Java Programming,@jalpatel476,minus 2 to the power n*8 divided by 2 To 2 to the power n*8 divided by 2 minus 1,minus 2 to the power n8 divided by 2 To 2 to the power n8 divided by 2 minus 1,negative
Java Tutorial: Variables and Data Types in Java Programming,@MayankKumar-zz4od,amazing,amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@kashifkamal4638,Amazing Java Course ... Thanks bro,Amazing Java Course Thanks bro,positive
Java Tutorial: Variables and Data Types in Java Programming,@muhammadabdulrehman7765,Amazing Java Code,Amazing Java Code,positive
Java Tutorial: Variables and Data Types in Java Programming,@akshatlohiya6999,Kudos to your effort !!,Kudos to your effort,neutral
Java Tutorial: Variables and Data Types in Java Programming,@papukabaap4079,-(2^n*8)/2 to (2^n*8)/2 - 1 !.,2n82 to 2n82 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@hasansarik228,Hello Harry Bro. I have seen most of your tutorial. In  this series i got a problem to download notes for each video individually. Please give me the whole ja note combined.,Hello Harry Bro I have seen most of your tutorial In this series i got a problem to download notes for each video individually Please give me the whole ja note combined,positive
Java Tutorial: Variables and Data Types in Java Programming,@las3rb0y,Harry bhai answer Hai - 2^n/2       2^n/2,Harry bhai answer Hai 2n2 2n2,neutral
Java Tutorial: Variables and Data Types in Java Programming,@manmohansinghgautam3737,-(2^n*8)/2 to (2^n*8)/2-1,2n82 to 2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ankushpandagre3447,Amazing java course,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@jasminbano567,Amazing java cours,Amazing java cours,positive
Java Tutorial: Variables and Data Types in Java Programming,@shubhamkhanra863,"For n byte , value range : -2^(8xn)/2  to 2^(8xn)/2 -1",For n byte value range 28xn2 to 28xn2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@Shivani-mp6xx,Amazing java code👌,Amazing java code,positive
Java Tutorial: Variables and Data Types in Java Programming,@lokeshkp5855,Amazing Java course,Amazing Java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@freek937,If there are n bytes than we get the following range of number:-<br>-(2^n)  to (2^n-1),If there are n bytes than we get the following range of number2n to 2n1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@aveng_in137,Thanks for this wonderful course .,Thanks for this wonderful course,positive
Java Tutorial: Variables and Data Types in Java Programming,@FlyingWithDreams789,general formula for data type range for n bytes=(-(2^(8*n))/2 to (2^(8*n))/2-1),general formula for data type range for n bytes28n2 to 28n21,positive
Java Tutorial: Variables and Data Types in Java Programming,@FlyingWithDreams789,amazing java course,amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@HarshitKumar-bv2nr,amazing java,amazing java,positive
Java Tutorial: Variables and Data Types in Java Programming,@goodboynur1501,for n bites Value be<br>- (2^8n/2) to (2^8n/2)-1<br>or Ak bat system.out.println is not work to my mac,for n bites Value be 28n2 to 28n21or Ak bat systemoutprintln is not work to my mac,neutral
Java Tutorial: Variables and Data Types in Java Programming,@sarthakarora2897,Best java course,Best java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@takeachilldude8716,The formula is*-(2^n×8)/2&amp;(2^n×8)/2-1,The formula is2n82amp2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@urmilakumari5582,"<a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=1112"">18:32</a> formula {(-2^(n*8)/2) to 2^(n*8)/2)-1}",1832 formula 2n82 to 2n821,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ayushgautam6740,Amazing JavaCourse,Amazing JavaCourse,positive
Java Tutorial: Variables and Data Types in Java Programming,@mohammadzubair7018,((2)^8n)/2,28n2,neutral
Java Tutorial: Variables and Data Types in Java Programming,@dewarshikumarshukla9698,Amazing course..,Amazing course,positive
Java Tutorial: Variables and Data Types in Java Programming,@abs3738,amazing,amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@moinshaikh9888,👍👍👍👍👍❤️❤️,,neutral
Java Tutorial: Variables and Data Types in Java Programming,@shvithireddy,for n bytes[ -2^8n/2 to (2^8n/2)-1],for n bytes 28n2 to 28n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@maniac....,-(2 ki power n )/2 to (2 ki power n) /2 -1,2 ki power n 2 to 2 ki power n 2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@lavanyapal9912,(2^8n)/2 to [(2^8n)/2] - 1,28n2 to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@coderaniket7454,Amazing java tutorial 👍👍,Amazing java tutorial,positive
Java Tutorial: Variables and Data Types in Java Programming,@Moniika_2002,Yrr..iske notes kaha miilnge...🙏🙏,Yrriske notes kaha miilnge,neutral
Java Tutorial: Variables and Data Types in Java Programming,@pushpanjalidabade7507,Amazing java course ✌️✌️🔥🔥,Amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@TechWorldAjit,Wow 👏,Wow,positive
Java Tutorial: Variables and Data Types in Java Programming,@sudipsana9325,YOU TEACHES VERY SIMPLE LANGUAGE WHICH IS EASY TO UNDERSTAND ...THANK YOU SIR,YOU TEACHES VERY SIMPLE LANGUAGE WHICH IS EASY TO UNDERSTAND THANK YOU SIR,positive
Java Tutorial: Variables and Data Types in Java Programming,@manjeet2850,Amazing java tutorial,Amazing java tutorial,positive
Java Tutorial: Variables and Data Types in Java Programming,@himanshukothekar516,Amazing Java Course!,Amazing Java Course,positive
Java Tutorial: Variables and Data Types in Java Programming,@snehakumari7558,-(2(n*power8))/2. To (2(n*power8))/2 -1<br><br><br>Or -(2*8n)/2to (2*8n)/2 -1,2npower82 To 2npower82 1Or 28n2to 28n2 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@deveshvyas7166,Java course is amazing,Java course is amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@snehapatil5733,its really helping me thnkx sir,its really helping me thnkx sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@ashishjha1737,Bhai as a beginner kya hmare liye IDE use krna shi hoga ya command prompt pe Java programming krna behtar hoga ?,Bhai as a beginner kya hmare liye IDE use krna shi hoga ya command prompt pe Java programming krna behtar hoga,neutral
Java Tutorial: Variables and Data Types in Java Programming,@Familyoffoodiez,bhaiya kya 13 years old ke liye hai<br><br><br><br>because i am 13years,bhaiya kya 13 years old ke liye haibecause i am 13years,positive
Java Tutorial: Variables and Data Types in Java Programming,@mohitbajaj1098,sir nots kha se provite hoge,sir nots kha se provite hoge,neutral
Java Tutorial: Variables and Data Types in Java Programming,@tabrezshaikh2984,for <br>n bytes.<br>n*8=8n<br>-{(2^8n)/2} to [{(2^8n)/2}-1],for n bytesn88n28n2 to 28n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@aspark0152,"Thank you Bhai , amazing java course 🖥️",Thank you Bhai amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@rizutube100,just amazing,just amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@anamika_deb,formula is 2^(n-1) to (2^(n-1)-1),formula is 2n1 to 2n11,neutral
Java Tutorial: Variables and Data Types in Java Programming,@NiralChaudhary,Good java course 👍💯,Good java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@priyayadav3861,Thanks bhaiya for helping us🥺... University walo ne to dhool bja diye h programming k🥺❤️❤️❤️❤️❤️,Thanks bhaiya for helping us University walo ne to dhool bja diye h programming k,positive
Java Tutorial: Variables and Data Types in Java Programming,@nishantpatil3230,amazing java course,amazing java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@gopalmahto6267,-2^n-1 to {(2^n-1)-1},2n1 to 2n11,neutral
Java Tutorial: Variables and Data Types in Java Programming,@aayushpagare9366,for n bytes <br>-2^(n-1)  to (2^(n-1))-1,for n bytes 2n1 to 2n11,neutral
Java Tutorial: Variables and Data Types in Java Programming,@satyabratamanna4430,Amazing course,Amazing course,positive
Java Tutorial: Variables and Data Types in Java Programming,@smileuntilyoudie5127,Amazing Java Course,Amazing Java Course,positive
Java Tutorial: Variables and Data Types in Java Programming,@musiclovers3141,Amazing the way u teach!,Amazing the way u teach,positive
Java Tutorial: Variables and Data Types in Java Programming,@gourabmondal5543,"<a href=""https://www.youtube.com/watch?v=X0zdAG7gfgs&amp;t=363"">6:03</a> ❤️ 💗 💕",603,neutral
Java Tutorial: Variables and Data Types in Java Programming,@vaishughongade8252,Sir u will not put solution for exercise given in notes??plz sir provide solution s,Sir u will not put solution for exercise given in notesplz sir provide solution s,neutral
Java Tutorial: Variables and Data Types in Java Programming,@priyasingh3814,Amazing Java course💙,Amazing Java course,positive
Java Tutorial: Variables and Data Types in Java Programming,@SouranilChakraborty,Just accidentally foind him while searching for something programming related to learn on my ownself.,Just accidentally foind him while searching for something programming related to learn on my ownself,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ashmitkumar3482,The formula will be -(2^n×8)/2 to (2^n×8)/2 -1,The formula will be 2n82 to 2n82 1,neutral
Java Tutorial: Variables and Data Types in Java Programming,@gouravsaini5945,👍👍👍👍👍,,neutral
Java Tutorial: Variables and Data Types in Java Programming,@ARYANDEV,Amazing Java Course,Amazing Java Course,positive
Java Tutorial: Variables and Data Types in Java Programming,@RavindrAKumar_rk91,Bhai app gjab ho jo btate ho wo asani se samjh me ajata hai,Bhai app gjab ho jo btate ho wo asani se samjh me ajata hai,neutral
Java Tutorial: Variables and Data Types in Java Programming,@niludevi2386,You are very important to us.<br>If you were not there it is very hard for us to learn.<br>Dil se thank u sir.,You are very important to usIf you were not there it is very hard for us to learnDil se thank u sir,positive
Java Tutorial: Variables and Data Types in Java Programming,@isharyan6162,-(2^8n)/2 to (2^8n)/2-1,28n2 to 28n21,neutral
Java Tutorial: Variables and Data Types in Java Programming,@mob3630,this Playlist  is amazing,this Playlist is amazing,positive
Java Tutorial: Variables and Data Types in Java Programming,@hasanmehmud8607,very good,very good,positive
Java Tutorial: Variables and Data Types in Java Programming,@vedantgune4028,- (2 power n*8) / 2  to  (2 power n*8) - 1,2 power n8 2 to 2 power n8 1,neutral
